of the	832391.0	5695.61802369
in the	690592.0	4725.36132925
it be	473102.0	3237.19054897
be a	447737.0	3063.6310665
to the	336250.0	2300.78359865
do not	333501.0	2281.9736236
on the	299986.0	2052.64793643
be not	259984.0	1778.93508732
be the	256069.0	1752.14678163
in a	236446.0	1617.87681418
for the	228935.0	1566.48295363
and the	224409.0	1535.5138932
at the	212656.0	1455.0942363
there be	211370.0	1446.29480817
have be	202450.0	1385.25989456
to be	200530.0	1372.12233469
he be	186907.0	1278.90724185
i be	185295.0	1267.87716554
say ''	182388.0	1247.98607878
that be	180054.0	1232.01573256
of a	177016.0	1211.22828104
with the	160342.0	1097.13678446
as a	158370.0	1083.64341567
'' say	155496.0	1063.97813072
with a	154291.0	1055.7329434
from the	153336.0	1049.19837586
have a	153084.0	1047.47407113
they be	145758.0	997.346069212
for a	136790.0	935.982716609
he say	122184.0	836.041466819
by the	120047.0	821.419088974
that the	118892.0	813.516025609
and a	116602.0	797.846748461
to a	113763.0	778.420950286
have to	113298.0	775.239197502
one of	107591.0	736.189169257
i have	107165.0	733.274273159
go to	106338.0	727.61554294
want to	99959.0	683.967368737
we be	98798.0	676.023250497
'' he	97513.0	667.230664849
on a	95380.0	652.635656921
more than	95106.0	650.760817646
you be	89609.0	613.147710013
the first	88481.0	605.429393583
be in	88215.0	603.609294142
as the	86357.0	590.895967967
if you	85290.0	583.595042763
out of	77726.0	531.838530822
will be	76826.0	525.680299629
the same	74796.0	511.790067048
who be	74425.0	509.2515073
i do	74158.0	507.42456538
we have	74092.0	506.972961759
he have	74066.0	506.795057302
'' ''	72814.0	498.228273464
you can	72308.0	494.765979038
into the	71947.0	492.295844081
try to	70065.0	479.418298408
'' the	69265.0	473.944315125
can not	69119.0	472.945313176
this be	68812.0	470.844672091
of they	68089.0	465.897559699
and he	67901.0	464.611173627
of he	67064.0	458.884018617
she be	66763.0	456.824432407
to do	65610.0	448.935054
to get	64686.0	442.612603308
the most	64456.0	441.038833115
would be	64062.0	438.342896348
new york	63596.0	435.154301085
be go	63022.0	431.22671808
to make	62676.0	428.85922031
the world	62462.0	427.394929782
and i	61980.0	424.096854854
but the	60313.0	412.690442188
about the	60077.0	411.075617119
they have	58507.0	400.332924926
a lot	58388.0	399.518669913
you have	58276.0	398.752312253
be to	57795.0	395.461079804
at a	57308.0	392.128792481
a few	55977.0	383.021452793
over the	55856.0	382.193512822
she say	55664.0	380.879756834
part of	55144.0	377.3216677
be no	54641.0	373.879900711
can be	54619.0	373.729366171
who have	54383.0	372.114541102
not be	54287.0	371.457663108
be that	53554.0	366.442125925
that he	53409.0	365.449966455
such as	53310.0	364.772561024
the new	53124.0	363.49985991
all the	52611.0	359.98966813
what be	52083.0	356.376839163
lot of	50994.0	348.925379419
i think	50700.0	346.913690563
need to	50289.0	344.101431651
in he	50279.0	344.03300686
a new	49311.0	337.409487088
'' she	48691.0	333.167150043
to have	48515.0	331.962873721
have not	48296.0	330.464370797
and be	48035.0	328.678483751
'' i	47963.0	328.185825256
not have	47580.0	325.565155759
from a	47121.0	322.42445785
have the	46914.0	321.008064676
when the	46741.0	319.824315791
and other	46524.0	318.339497825
i would	46075.0	315.267224708
be more	45197.0	309.259528055
say the	45163.0	309.026883765
into a	44151.0	302.102294912
at least	43903.0	300.405360094
and they	43793.0	299.652687393
make a	43706.0	299.057391711
by a	43375.0	296.792531127
accord to	43152.0	295.266658287
which be	42886.0	293.446558846
the other	42885.0	293.439716367
