'' he say	70128.0	509.665256368
it be a	67897.0	493.451145215
one of the	60623.0	440.586311271
i do not	58317.0	423.827126906
he say ''	46972.0	341.375719001
there be a	45032.0	327.276491912
be go to	44402.0	322.697876929
it be not	43378.0	315.255810671
a lot of	40865.0	296.99222424
'' she say	35051.0	254.738148827
there be no	34117.0	247.950170424
the united states	33788.0	245.559115933
do not have	30840.0	224.134104871
be able to	29076.0	211.313982919
it be the	27382.0	199.002595966
as well as	25601.0	186.058924086
be one of	24864.0	180.70267132
part of the	24375.0	177.148793976
do not know	23993.0	174.372554415
to be a	23847.0	173.311478562
but it be	23392.0	170.004701075
some of the	23365.0	169.808474718
say say say	23209.0	168.674722437
be not a	23144.0	168.202325653
she say ''	22851.0	166.072906304
be in the	22648.0	164.597574809
you do not	22061.0	160.331468468
out of the	22028.0	160.091636255
do not want	21214.0	154.175774991
they do not	20528.0	149.19017201
i be not	20115.0	146.188635521
the end of	20096.0	146.050550308
if you be	19302.0	140.280041901
we do not	19203.0	139.560545261
he be a	18530.0	134.669421636
he do not	18174.0	132.082140789
and it be	18114.0	131.646082219
the university of	17838.0	129.640212798
-lrb- color -rrb-	16725.0	121.551326328
have to be	16610.0	120.715547403
photo -lrb- color	16546.0	120.250418262
it do not	15984.0	116.166002992
that it be	15780.0	114.683403854
not want to	15751.0	114.472642212
most of the	15646.0	113.709539715
in new york	15321.0	111.347555795
be not the	15318.0	111.325752867
be on the	15029.0	109.225404089
that be the	14928.0	108.491372163
you can not	14599.0	106.100317672
this be a	14549.0	105.736935531
i want to	14521.0	105.533441532
you have to	14503.0	105.402623961
go to be	13962.0	101.47082919
the rest of	13899.0	101.012967691
have be a	13759.0	99.9954976952
percent of the	13627.0	99.0361688417
be try to	13624.0	99.0143659132
the first time	13612.0	98.9271541993
end of the	13500.0	98.1131782023
do not think	13416.0	97.5026962046
member of the	13410.0	97.4590903476
that be not	13165.0	95.6785178543
i be a	12964.0	94.2177216455
more than a	12803.0	93.0476311499
in the world	12753.0	92.6842490085
the number of	12410.0	90.1914475178
that be a	12407.0	90.1696445893
of the most	12144.0	88.2582545251
'' it be	12128.0	88.1419722398
in the past	12028.0	87.4152079568
in the united	12006.0	87.2553198146
the world 's	11833.0	85.998017605
he be not	11818.0	85.8890029626
of the world	11770.0	85.5401561068
they be not	11534.0	83.8249923989
the fact that	11517.0	83.7014424708
but there be	11470.0	83.3598632578
be the first	11453.0	83.2363133297
for the first	11372.0	82.6476342605
want to be	11215.0	81.5066143362
and i be	11175.0	81.215908623
the nation 's	11094.0	80.6272295538
accord to the	11073.0	80.4746090544
and that be	11056.0	80.3510591263
new york city	11037.0	80.2129739125
i can not	10957.0	79.6315624861
this be the	10940.0	79.508012558
that he be	10812.0	78.5777542758
director of the	10794.0	78.4469367049
the new york	10727.0	77.9600046353
that there be	10631.0	77.2623109236
not have to	10586.0	76.9352669963
a couple of	10519.0	76.4483349267
be part of	10506.0	76.3538555699
not go to	10458.0	76.0050087141
be a good	10451.0	75.9541352143
and there be	10436.0	75.8451205718
in front of	10419.0	75.7215706437
that do not	10411.0	75.6634295011
go to the	10408.0	75.6416265726
at the university	10278.0	74.6968330047
have not be	10142.0	73.7084335798
if it be	10096.0	73.3741220097
in the first	10087.0	73.3087132242
seem to be	9997.0	72.6546253695
to have a	9991.0	72.6110195125
be the most	9986.0	72.5746812984
to be the	9980.0	72.5310754414
be not go	9930.0	72.1676932999
at the same	9920.0	72.0950168716
i have to	9880.0	71.8043111584
many of the	9867.0	71.7098318016
i have be	9861.0	71.6662259447
be the only	9817.0	71.3464496602
'' and ''	9758.0	70.9176587332
it would be	9674.0	70.3071767355
the same time	9655.0	70.1690915217
you want to	9592.0	69.7112300235
to make a	9513.0	69.1370862399
at the time	9458.0	68.7373658843
side of the	9408.0	68.3739837428
think it be	9360.0	68.0251368869
as much as	9349.0	67.9451928158
at the end	9308.0	67.6472194598
be in a	9285.0	67.4800636747
we be not	9204.0	66.8913846055
be a lot	9155.0	66.5352701068
i have a	9143.0	66.4480583929
that be what	9108.0	66.1936908938
it be just	9106.0	66.1791556082
a number of	9039.0	65.6922235386
will not be	9005.0	65.4451236824
need to be	8991.0	65.3433766827
the white house	8921.0	64.8346416847
because of the	8859.0	64.3840478292
'' i be	8796.0	63.9261863309
be expect to	8784.0	63.838974617
on the other	8739.0	63.5119306896
the company 's	8732.0	63.4610571898
if you have	8729.0	63.4392542613
it be like	8710.0	63.3011690476
look at the	8659.0	62.9305192632
when he be	8652.0	62.8796457634
we have to	8623.0	62.6688841214
say it be	8621.0	62.6543488357
say he be	8617.0	62.6252782644
when i be	8338.0	60.5976059149
the city 's	8273.0	60.1252091309
rest of the	8258.0	60.0161944885
in the middle	8240.0	59.8853769176
president of the	8203.0	59.6164741329
back to the	8190.0	59.5219947761
say '' i	8177.0	59.4275154193
be hard to	8173.0	59.398444848
of the year	8140.0	59.1586126346
in order to	8110.0	58.9405833497
that they be	8076.0	58.6934834935
to do with	8037.0	58.4100454231
can not be	7985.0	58.032127996
would like to	7983.0	58.0175927103
who have be	7961.0	57.857704568
he say he	7930.0	57.6324076403
we have a	7914.0	57.516125355
the kind of	7808.0	56.7457552151
